datetime	content	title	channels
2020-08-28 20:43:23	小鹏汽车盘前涨幅扩大至15%。		公司
2020-08-28 20:41:59	美元指数DXY短线走高近20点，现报92.37。		市场
2020-08-28 20:41:14	欧盟委员会副主席兼“外长”博雷利：对土耳其的限制性措施可能包括制裁。		国际
2020-08-28 20:41:03	美联储哈克：美联储的新货币政策更多地着眼于通胀速度，而不仅仅是整体水平。		央行 国际
2020-08-28 20:40:30	  美联储哈克：零售业和旅游业的许多工作机会不会以同样的方式回归正常。		央行 国际
2020-08-28 20:40:16	  美联储哈克：劳动力市场的复苏是横向的，我们在很长一段时间内都不会完全恢复到疫情前的水平。		央行 国际
2020-08-28 20:40:02	现货黄金短线下挫10美元，现报1954.94美元/盎司。		市场
2020-08-28 20:39:18	机构评美国7月个人支出月率：美国7月消费者支出增幅高于预期，强化了对第三季经济增长将大幅反弹的预期，不过随着新冠肺炎疫情的持续和财政刺激措施的枯竭，经济增长势头可能会减弱。		观点
2020-08-28 20:38:19	德国外长马斯：建设性对话是解决地中海危机的唯一途径。		国际
2020-08-28 20:38:07	德国外长马斯：由于地中海东部的争端，德国与土耳其的关系非常紧张。		国际
2020-08-28 20:37:26	百胜中国：预计纽交所将继续是主要的上市地点。		公司
2020-08-28 20:37:16	加拿大统计局：继第一季度GDP环比下降2.1%之后，第二季度实际GDP环比下降了11.5%。第二季度的下降是自1961年首次有季度数据以来的最大降幅，反映了家庭支出、企业投资和国际贸易的急剧下降，原因是非必要企业普遍关闭、边境关闭以及为应对新冠肺炎大流行而限制旅行和旅游。		数据
2020-08-28 20:36:14	【海航控股：上半年亏损118亿元，6月底国内航班量恢复至同期的85%】海航控股公告，上半年公司实现营收117.12亿元，同比下降66.57%；净利亏损118.23亿元，上年同期盈利5.03亿元。报告期，受新冠疫情影响，民航需求降低。截至6月底，海南国内航班量恢复至同期的85%，航班恢复高于民航平均水平。海航控股国内航线每周飞行班次超5600班次，恢复至疫情前的七成，2月至6月，国内航班客座率由44%提升至74%。		公司
2020-08-28 20:34:35	百胜中国：已向香港交易所申请第二上市。		焦点
2020-08-28 20:33:53	加拿大统计局：初步预计加拿大7月份实际GDP将增长3.0%。		数据
2020-08-28 20:33:16	美国7月商品贸易初值为逆差793亿美元。		数据
2020-08-28 20:33:08	濮阳惠成：控股股东曲水奥城实业有限公司拟减持不超过3%。		公司
2020-08-28 20:32:54	德国外长马斯：欧盟必须对白俄罗斯总统卢卡申科施加压力。		国际
2020-08-28 20:32:46	弘信电子：合计持股1.93%的多名股东拟清仓减持。		公司
2020-08-28 20:32:20	上海市委书记李强今天下午（8月28日）在松江区调研产业发展情况时指出，要瞄准具有高成长性、高附加值、关键核心技术的产业方向，强化技术主导，加快创新突破，切实把握创新主动权、发展主动权。要紧紧围绕产业链核心环节、价值链高端地位，更好参与打造自主可控、安全可靠的产业链供应链。松江区和相关部门要强化政策供给，大力吸引集聚一批有影响力、标杆性的影视企业，全力打造上海文化新地标。		宏观
2020-08-28 20:31:54	美国7月核心PCE物价指数环比 0.3%，预期 0.5%，前值 0.2%。		数据
2020-08-28 20:31:06	美国7月核心PCE物价指数同比 1.3%，预期 1.2%，前值 0.9%。		数据
2020-08-28 20:30:52	美国7月个人消费支出(PCE)环比 1.9%，预期 1.6%，前值 5.6%。		数据
2020-08-28 20:30:37	加拿大6月GDP环比 6.5%，预期 5.6%，前值 4.5%。加拿大二季度GDP年化季环比 -38.68%，预期 -39.4%，前值 -8.2%。		数据
2020-08-28 20:29:25	  安琪酵母：拟筹划子公司湖北宏裕新型包材股份有限公司分拆上市，本次分拆事项不会导致公司丧失对宏裕包材的控制权。		公司 焦点
2020-08-28 20:29:11	欧盟高级外交官：（谈及地中海东部争端）土耳其必须避免采取单方面行动。		国际
2020-08-28 20:28:53	  达安基因：今年上半年实现净利润7.78亿元，同比增长1186.48%。在面对新型冠状病毒肺炎疫情的巨大挑战情形下，公司全体员工凝心聚力、共克时艰，高效研发并高质量生产新型冠状病毒（2019-nCoV)核酸检测试剂盒，充分保障市场供给。		公司
2020-08-28 20:28:12	  特斯拉盘前涨2.8%，开盘势将突破2300美元关口。		公司 焦点
2020-08-28 20:27:15	  暴风集团：公司股票终止上市，公司股票在退市整理期间，价格涨跌幅限制比例为20%。		公司 焦点
2020-08-28 20:26:48	欧盟委员会副主席兼“外长”博雷利：欧盟部长们就对白俄罗斯的制裁达成共识。		国际
2020-08-28 20:26:11	神州优车：截至本公告披露日，公司正在与审计师沟通重要的审计证据情况，2019年年度报告及2020年半年度报告的编制工作尚未结束，预计无法按期进行披露。		公司
2020-08-28 20:26:01	招商证券：今年上半年实现净利润43.3亿元，同比增长23.73%；拟10派3.35元。		公司
2020-08-28 20:24:46	俄罗斯卢克石油公司停止了在乌兹别克斯坦Gissar的天然气生产。		公司
2020-08-28 20:22:42	  招商港口：今年上半年实现净利润6.33亿元，同比下降72.48%。		公司
2020-08-28 20:20:44	波罗的海干散货指数跌1.06%，报1488点。		市场
2020-08-28 20:19:21	  西安饮食：拟定增募资不超过6.08亿元，用于老字号振兴拓展项目和补充流动资金。		公司
2020-08-28 20:17:52	俄罗斯卢克石油公司：当全球石油减产协议结束时，可以迅速恢复石油产量。		公司
2020-08-28 20:17:34	俄罗斯卢克石油公司：有潜力将日产量提高23万桶。		国际
2020-08-28 20:13:49	市场消息：蔚来汽车增发的ADS据悉将在8月28日盘后定价。		公司
2020-08-28 20:13:36	美联储卡普兰：愿意通货膨胀再高一点，这样劳动力市场就能得到加强，并吸引到一些代表性不足的群体。		国际
2020-08-28 20:11:48	美联储卡普兰：认为失业率将在年底接近8%，除非经济出现更大程度的复苏。		国际
2020-08-28 20:11:25	【深交所发布暴风集团股份有限公司股票终止上市的公告】深交所：自本所作出暴风集团股票终止上市的决定后十五个交易日届满的次一交易日起，暴风集团股票交易进入退市整理期。若暴风集团提出复核申请且本所上诉复核委员会作出维持终止上市决定，自上诉复核委员会作出该决定后的次一交易日起，公司股票交易进入退市整理期。退市整理期届满的次一交易日，本所对暴风集团股票予以摘牌。		焦点
2020-08-28 20:09:48	美联储卡普兰：整个6月份经济都出现了相当强劲的反弹，随后出现了放缓，但最近几周的经济数据有所企稳。		国际
2020-08-28 20:09:38	美联储卡普兰：在美联储给出更多的前瞻性指导之前，更愿意等待疫情发展路径的进一步明朗。		国际
2020-08-28 20:08:59	马来西亚总理：将疫情控制措施延长至12月31日。		国际
2020-08-28 20:08:31	美联储卡普兰：在美联储采取行动稳定金融市场后，个人会对风险资产的过度膨胀和债务累积感到担忧。		国际
2020-08-28 20:08:12	马来西亚总理：马来西亚的疫情已得到控制，经济出现复苏的积极迹象。		国际
2020-08-28 20:07:02	美联储卡普兰：对我来说，略高于2%的通胀率可能意味着达到2.25%，但美联储寻求的是灵活性。		央行 国际
2020-08-28 20:06:51	据路透调查：全球基金建议8月份将股票持有量削减至43.1%，为四年来的最低水平。		国际
2020-08-28 20:05:50	美联储卡普兰：美联储的新策略不是彻底的改变，而是对其一直以来运作方式的肯定。		央行 国际
2020-08-28 20:05:35	  【协鑫集成半年报：上半年净利润亏损2.04亿元 上年同期盈利1816万元】协鑫集成发布2020年半年度报告，公司实现营业收入32.15亿元，同比减少36.82%；实现归属于母公司股东的净利润亏损2.04亿元，上年同期盈利1816万元。		公司
2020-08-28 20:05:01	匈牙利方面表示，欧盟同意扩大白俄罗斯制裁名单。		国际
2020-08-28 20:04:48	  美联储卡普兰：通胀可能需要一段时间才能达到2%。		央行 焦点 国际
2020-08-28 20:02:54	  光线传媒：截至2020年8月27日，公司来源于《八佰》的营业收入区间约为3000万元至3600万元。		公司
2020-08-28 20:01:07	  康龙化成：拟在宁波市杭州湾新区建设生物医药基地项目，未来总投资意向约35亿元，主要实施生物医药的研发、中试和生产服务等。公司将按照“总体规划、分步实施”的原则，逐步组织落实项目计划。		公司
2020-08-28 20:00:46	  【科创板上市委：航亚科技、恒玄科技首发获通过】8月28日，上交所发布科创板上市委2020年第67次审议会议结果公告，无锡航亚科技股份有限公司、恒玄科技（上海）股份有限公司首发获通过。		公司
2020-08-28 20:00:33	上海黄金交易所黄金T+D 8月28日（周五）晚盘盘初上涨0.71%报420.0元/克；上海黄金交易所白银T+D 8月28日（周五）晚盘盘初上涨2.41%报6128.0元/千克。		市场
2020-08-28 20:00:01	据香港政府新闻网：政务司司长张建宗表示，政府计划推出新一轮纾困措施，现正聆听不同界别和人士的意见。政府会在审慎运用公帑的大前提下制订适切措施，协助受疫情和政府防疫措施影响的企业、雇员和个人渡过难关。		疫情
2020-08-28 19:57:16	  【康龙化成：拟在宁波市杭州湾新区建设总额约35亿元生物医药基地项目】康龙化成公告，2020年8月28日下午，公司参与了浙江省宁波杭州湾新区开发建设管理委员会在宁波市举行的杭州湾新区重点项目集中签约会见仪式。公司拟在宁波市杭州湾新区建设生物医药基地项目，未来总投资意向约35亿元，主要实施生物医药的研发、中试和生产服务等。		公司
2020-08-28 19:54:44	英国政府开始审计疫情贷款计划。		国际
2020-08-28 19:54:37	荷兰国际银行经济学家前瞻英国央行行长贝利的讲话：市场对贝利关于负利率的看法感兴趣，英国央行仍在讨论这种政策，如果再次警示可能使用负利率，可能会令英镑承压。		观点
2020-08-28 19:53:28	  中国国航：今年上半年净亏损94.4亿元，去年同期盈利31.4亿元。		公司
2020-08-28 19:50:19	  东方雨虹：今年上半年实现净利润10.97亿元，同比增长31.20%；拟10转5股。		公司
2020-08-28 19:46:41	  大唐发电(00991.HK)：上半年每股盈利0.0702元人民币，去年同期0.0414元。上半年经营收入444.78亿元人民币，去年同期450.4亿元。		公司
2020-08-28 19:46:13	  【*ST众泰半年报：上半年净利润亏损10.34亿元 上年同期亏损2.9亿元】*ST众泰发布2020年半年度报告，公司实现营业收入7.7亿元，同比减少76.69%；实现归属于母公司股东的净利润亏损10.34亿元，上年同期亏损2.9亿元。		公司
